,Alt MAC,B cell,Cl MAC,Cl Mo,DCs cell,Int Mo,Mast cell,Neutrophils,NK cell,Non-Cl Mo,Tc,Th,T other,Treg
D344,0.0116316639741519,0.0917609046849758,0.334410339256866,0.034248788368336,0.00290791599353796,0.000969305331179321,0.000323101777059774,0.238449111470113,0.0116316639741519,0.00452342487883683,0.0458804523424879,0.188368336025848,0.0135702746365105,0.0213247172859451
D345,0.00636942675159236,0.000530785562632696,0.254246284501062,0.017515923566879,0,0.00159235668789809,0.0143312101910828,0.592887473460722,0,0.00796178343949045,0.0254777070063694,0.0631634819532909,0.0111464968152866,0.00477707006369427
D346,0.0137784843667197,0.220455749867515,0.325914149443561,0.0196078431372549,0,0,0.00688924218335983,0.0153683094859565,0.000529941706412295,0.00582935877053524,0.118177000529942,0.225225225225225,0.03232644409115,0.0158982511923688
D347,0.0601092896174863,0.00683060109289617,0.441256830601093,0.0122950819672131,0,0.0109289617486339,0.0109289617486339,0.0109289617486339,0.0396174863387978,0.0505464480874317,0.101092896174863,0.191256830601093,0.0273224043715847,0.0368852459016393
D348,0.0849714648065948,0.0336081166772353,0.185161699429296,0.00507292327203551,0,0.000634115409004439,0,0.0145846544071021,0.00190234622701332,0.0279010779961953,0.214965123652505,0.303741280913126,0.127457197209892,0
D349,0.0834431269213878,0.151954325867369,0.0904699165568731,0.00527009222661397,0,0.00043917435221783,0.0158102766798419,0.0540184453227932,0.000878348704435661,0.0118577075098814,0.181818181818182,0.343873517786561,0.0412823891084761,0.0188844971453667
D350,0.0164855751217685,0.215811165230423,0.144998126639191,0.00337204945672537,0,0.000374672161858374,0.0161109029599101,0.0183589359310603,0.0014986886474335,0.00487073810415886,0.315473960284751,0.20044960659423,0.0479580367178719,0.0142375421506182
D351,0.0940632228218967,0.00925212027756361,0.239784117193524,0.107170393215112,0,0.0277563608326908,0.0185042405551272,0.123361603700848,0.0038550501156515,0.0439475713184271,0.0578257517347725,0.223592906707787,0.0508866615265998,0
D352,0.0882872277810477,0.136550912301354,0.226015303119482,0.0824014125956445,0.000588581518540318,0.00176574455562095,0.0117716303708064,0.182460270747499,0.00882872277810477,0.0141259564449676,0.0553266627427899,0.107710417892878,0.0812242495585639,0.00294290759270159
D353,0.0444964871194379,0.0304449648711944,0.412177985948478,0.0105386416861827,0,0,0,0.0187353629976581,0.00351288056206089,0.0117096018735363,0.107728337236534,0.213114754098361,0.144028103044496,0.00351288056206089
D354,0.0572792362768496,0.0190930787589499,0.41527446300716,0.00715990453460621,0,0,0.0572792362768496,0.0214797136038186,0.035799522673031,0.00954653937947494,0.124105011933174,0.171837708830549,0.0501193317422434,0.0310262529832936
D355,0.0250965250965251,0.0617760617760618,0.128700128700129,0.0128700128700129,0,0.0045045045045045,0.0411840411840412,0.0778635778635779,0.0148005148005148,0.0109395109395109,0.13963963963964,0.438867438867439,0.0328185328185328,0.0109395109395109
D356,0.0110880110880111,0.00693000693000693,0.242550242550243,0.0838530838530838,0,0.00623700623700624,0.0734580734580735,0.171171171171171,0.00554400554400554,0.036036036036036,0.0803880803880804,0.234234234234234,0.0415800415800416,0.00693000693000693
D357,0.0298353909465021,0.0113168724279835,0.434156378600823,0.0360082304526749,0.00102880658436214,0.00308641975308642,0.00102880658436214,0.0360082304526749,0.00411522633744856,0.01440329218107,0.139917695473251,0.185185185185185,0.0339506172839506,0.0699588477366255
D358,0.0132890365448505,0.00664451827242525,0.634551495016611,0.026578073089701,0,0.00664451827242525,0.079734219269103,0.0365448504983389,0,0.0132890365448505,0.0232558139534884,0.13953488372093,0.0199335548172757,0
D359,0.091824644549763,0.00296208530805687,0.414691943127962,0.0444312796208531,0.00592417061611374,0.0468009478672986,0.0023696682464455,0.0278436018957346,0.00296208530805687,0.0687203791469194,0.163507109004739,0.108412322274882,0.0106635071090047,0.00888625592417062
D360,0.019452313503305,0.315769593956563,0.136166194523135,0.0185080264400378,0.00113314447592068,0.000944287063267233,0.0185080264400378,0.00661000944287063,0.000377714825306893,0.0056657223796034,0.119735599622285,0.313881019830028,0.0118980169971671,0.0313503305004721
D361,0.00169319336268202,0.122248560785642,0.171689806975957,0.0121909922113105,0,0.000338638672536404,0.00643413477819167,0.0220115137148662,0.000338638672536404,0.00338638672536404,0.162207924144937,0.418218760582458,0.0240433457500847,0.0551981036234338
D362,0.0491803278688525,0.13780737704918,0.310963114754098,0.0507172131147541,0.00153688524590164,0.00204918032786885,0.00461065573770492,0.00870901639344262,0.0117827868852459,0.00307377049180328,0.120389344262295,0.191598360655738,0.0379098360655738,0.069672131147541
D363,0.153921568627451,0.0852941176470588,0.105882352941176,0.0254901960784314,0.000980392156862745,0.000980392156862745,0.00588235294117647,0.0166666666666667,0.00784313725490196,0.00294117647058824,0.286274509803922,0.269607843137255,0.00784313725490196,0.0303921568627451
D364,0.0235017626321974,0.00470035252643948,0.552291421856639,0.0317273795534665,0,0,0.0411280846063455,0.0235017626321974,0.00235017626321974,0.00117508813160987,0.0705052878965922,0.198589894242068,0.0293772032902468,0.0211515863689777
D365,0.0196506550218341,0.00436681222707424,0.351528384279476,0.0676855895196507,0,0,0.0589519650655022,0.0873362445414847,0.0414847161572052,0.0436681222707424,0.117903930131004,0.168122270742358,0.0283842794759825,0.0109170305676856
D366,0.0233766233766234,0.11038961038961,0.166233766233766,0.0272727272727273,0.0025974025974026,0.0025974025974026,0.0402597402597403,0.0142857142857143,0.11038961038961,0.0116883116883117,0.112987012987013,0.349350649350649,0.0168831168831169,0.0116883116883117
D367,0.00305033045246568,0.00965937976614133,0.500254194204372,0.00152516522623284,0.00508388408744281,0,0.0376207422470768,0.0523640061006609,0.00152516522623284,0.0874428063040163,0.025419420437214,0.225724453482461,0.0310116929334011,0.0193187595322827
D368,0.148073022312373,0.0831643002028398,0.207910750507099,0.0192697768762677,0.00101419878296146,0.00101419878296146,0.0304259634888438,0.0182555780933063,0.0821501014198783,0.0141987829614604,0.202839756592292,0.120689655172414,0.0273833671399594,0.0436105476673428
D369,0.0693568726355612,0.0762925598991173,0.204918032786885,0.0151324085750315,0.000630517023959647,0.0151324085750315,0.000630517023959647,0.00630517023959647,0.00378310214375788,0.0277427490542245,0.309583858764187,0.228877679697352,0.0397225725094578,0.00189155107187894
D370,0.0422039859320047,0.0762016412661196,0.569753810082063,0.0293083235638921,0,0.00234466588511137,0.0140679953106682,0.0363423212192263,0,0.0152403282532239,0.0445486518171161,0.131301289566237,0.0128956623681125,0.0257913247362251
D371,0.0342809364548495,0.216555183946488,0.198160535117057,0.00334448160535117,0.00167224080267559,0,0.0125418060200669,0.0301003344481605,0.00167224080267559,0.0100334448160535,0.152173913043478,0.287625418060201,0.0142140468227425,0.0376254180602007
D372,0.06625,0.0025,0.45125,0.06375,0,0.00875,0.00375,0.08125,0,0.0075,0.08375,0.1575,0.015,0.05875
D373,0.0145137880986938,0.0135462022254475,0.615868408321238,0.00725689404934688,0.000967585873246251,0,0.00145137880986938,0.112723754233188,0.000483792936623125,0.00870827285921625,0.132075471698113,0.0585389453313982,0.0208030962747944,0.0130624092888244
D374,0.0275324675324675,0.0675324675324675,0.244675324675325,0.0374025974025974,0,0.00727272727272727,0.0114285714285714,0.121558441558442,0.00311688311688312,0.0233766233766234,0.16,0.203636363636364,0.0415584415584416,0.0509090909090909
D375,0.00188857412653447,0.240793201133144,0.153918791312559,0.113550519357885,0.000944287063267233,0.000708215297450425,0.00165250236071766,0.0545325779036827,0.00731822474032106,0.00118035882908404,0.123465533522191,0.241501416430595,0.0262039660056657,0.0323418319169027
D376,0.0602789023841655,0.0904183535762483,0.191183085919928,0.106612685560054,0.00134952766531714,0.00539811066126856,0.00449842555105713,0.0107962213225371,0.00764732343679712,0.0067476383265857,0.142150247413405,0.317139001349528,0.0377867746288799,0.0179937022042285
D377,0.0146699266503667,0.00244498777506112,0.249388753056235,0.0220048899755501,0,0.0097799511002445,0.00244498777506112,0.273838630806846,0.112469437652812,0.0806845965770171,0.097799511002445,0.0684596577017115,0.0562347188264059,0.0097799511002445
D378,0.115472271461129,0.164345403899721,0.103823752848822,0.110660926816916,0.000506457330969866,0.0311471258546467,0.00405165864775893,0.030134211192707,0.00557103064066852,0.041529501139529,0.201063560395037,0.101544694859458,0.0617877943783236,0.0283616105343125
D379,0.0435267857142857,0.03125,0.301339285714286,0.0502232142857143,0.00334821428571429,0.015625,0.0446428571428571,0.0513392857142857,0.0145089285714286,0.078125,0.130580357142857,0.15625,0.0245535714285714,0.0546875
D380,0.0798464491362764,0.239539347408829,0.196928982725528,0.0502879078694818,0.000383877159309021,0.036468330134357,0.0142034548944338,0.018809980806142,0.00422264875239923,0.0318618042226488,0.14126679462572,0.139347408829175,0.0126679462571977,0.0341650671785029
D381,0.00642791551882461,0.231404958677686,0.0826446280991736,0.014692378328742,0,0,0.0257116620752984,0.0247933884297521,0.000918273645546373,0.0238751147842057,0.160697887970615,0.368227731864096,0.0128558310376492,0.0477502295684114
D382,0.0750853242320819,0.00750853242320819,0.264163822525597,0.0279863481228669,0.00136518771331058,0.00955631399317406,0.0225255972696246,0.0109215017064846,0.025938566552901,0.0313993174061433,0.225255972696246,0.206825938566553,0.0313993174061433,0.0600682593856655
D383,0.0687830687830688,0.111866969009826,0.108087679516251,0.0759637188208617,0.00264550264550265,0.0661375661375661,0.0018896447467876,0.0230536659108088,0.000755857898715042,0.0120937263794407,0.258125472411187,0.200680272108844,0.0154950869236584,0.054421768707483
D384,0.0935910478128179,0.0773143438453713,0.120718887758562,0.08646998982706,0.000339097999321804,0.00576466598847067,0.0101729399796541,0.0240759579518481,0.0125466259749067,0.00474737199050526,0.240081383519837,0.289250593421499,0.0118684299762631,0.0230586639538827
D385,0.0593080724876442,0.0214168039538715,0.311367380560132,0.0774299835255354,0.0214168039538715,0.0131795716639209,0.0840197693574959,0.0510708401976936,0.00494233937397035,0.0757825370675453,0.0823723228995058,0.164744645799012,0.0263591433278418,0.00658978583196046
D386,0.0299265951439864,0.0694522868435912,0.279503105590062,0.329757199322417,0.00112930547713156,0.0355731225296443,0.0158102766798419,0.031055900621118,0.0124223602484472,0.08300395256917,0.0468661773009599,0.0468661773009599,0.00564652738565782,0.012987012987013
D387,0.00809061488673139,0.0420711974110032,0.287216828478964,0.00970873786407767,0.000809061488673139,0.00161812297734628,0.0113268608414239,0.0121359223300971,0.00242718446601942,0.00728155339805825,0.296925566343042,0.182038834951456,0.138349514563107,0
D388,0.0240282685512367,0.0459363957597173,0.280565371024735,0.0275618374558304,0,0.00282685512367491,0.0261484098939929,0.0473498233215548,0.015547703180212,0.0176678445229682,0.139929328621908,0.317314487632509,0.0530035335689046,0.00212014134275618
D389,0.327751196172249,0,0.226076555023923,0.0550239234449761,0.00478468899521531,0.0263157894736842,0.0263157894736842,0.0777511961722488,0.0466507177033493,0.00598086124401914,0.076555023923445,0.0885167464114833,0.00598086124401914,0.0322966507177034
D390,0.0314070351758794,0.0050251256281407,0.428391959798995,0.0565326633165829,0.00376884422110553,0.0050251256281407,0.0125628140703518,0.0414572864321608,0,0.0050251256281407,0.113065326633166,0.228643216080402,0.0188442211055276,0.050251256281407
D391,0.0424200278164117,0.0354659248956885,0.151599443671766,0.0535465924895688,0.000695410292072323,0.0855354659248957,0.00695410292072323,0.00834492350486787,0.000695410292072323,0.023643949930459,0.268428372739917,0.29346314325452,0.0222531293463143,0.00695410292072323
D392,0.0878571428571429,0.0746428571428571,0.0582142857142857,0.122142857142857,0.000357142857142857,0.0760714285714286,0.00607142857142857,0.0178571428571429,0.00285714285714286,0.0928571428571429,0.168571428571429,0.246428571428571,0.0271428571428571,0.0189285714285714
D393,0.0879897238278741,0.0122029543994862,0.261400128452152,0.0725754656390495,0.00128452151573539,0.023121387283237,0.00513808606294155,0.00963391136801541,0.00578034682080925,0.0186255619781631,0.14193962748876,0.256904303147078,0.0745022479126525,0.0289017341040462
D394,0.0671859785783836,0.0194741966893866,0.20350535540409,0.0155793573515093,0,0.000973709834469328,0.0107108081791626,0.0116845180136319,0.0116845180136319,0.0185004868549172,0.0798442064264849,0.520934761441091,0.0165530671859786,0.0233690360272639
D395,0.223070398642918,0.118744698897371,0.173027989821883,0.0458015267175573,0.00424088210347752,0.00169635284139101,0.00424088210347752,0.0670059372349449,0.0152671755725191,0,0.0882103477523325,0.239185750636132,0.0110262934690416,0.00848176420695505
D396,0.0459216441875401,0.159601798330122,0.126525369299936,0.0533076429030186,0.00256904303147078,0.042068079640334,0.00128452151573539,0.0195889531149647,0.0138086062941554,0.0407835581245986,0.223827874116891,0.211946050096339,0.0157353885677585,0.0430314707771355
D397,0.129406307977737,0.0287569573283859,0.169758812615955,0.0296846011131725,0.0023191094619666,0.0431354359925789,0.00556586270871985,0.0217996289424861,0.00371057513914657,0.0802411873840445,0.154916512059369,0.225881261595547,0.0816326530612245,0.023191094619666
D398,0.0429752066115702,0.00247933884297521,0.329752066115702,0.0355371900826446,0.00165289256198347,0.00165289256198347,0.0520661157024793,0.174380165289256,0.0214876033057851,0.00743801652892562,0.068595041322314,0.213223140495868,0.0173553719008264,0.031404958677686
D399,0.108477666362808,0.00182315405651778,0.320875113947129,0.0209662716499544,0,0.0118505013673655,0.0656335460346399,0.0264357338195077,0.00182315405651778,0.11485870556062,0.145852324521422,0.123974475843209,0.0264357338195077,0.0309936189608022
D400,0.202226345083488,0.00556586270871985,0.111317254174397,0.0371057513914657,0,0.00185528756957328,0.0204081632653061,0.105751391465677,0.00556586270871985,0.0575139146567718,0.133580705009276,0.218923933209648,0.0408163265306122,0.0593692022263451
D401,0.0208799403430276,0.114093959731544,0.27889634601044,0.00969425801640567,0,0.000745712155108128,0.0991797166293811,0.0223713646532438,0.00596569724086503,0.035048471290082,0.0827740492170022,0.254287844891872,0.0111856823266219,0.0648769574944072
D402,0.0309973045822102,0.194070080862534,0.210242587601078,0.0148247978436658,0,0,0.0377358490566038,0.0256064690026954,0.0822102425876011,0.0269541778975741,0.0673854447439353,0.252021563342318,0.0161725067385445,0.0417789757412399
D403,0.0806945863125638,0.0204290091930541,0.22829417773238,0.0689479060265577,0,0.0112359550561798,0.017364657814096,0.0183861082737487,0,0.026046986721144,0.13023493360572,0.374361593462717,0.00510725229826353,0.0188968335035751
D404,0.00792864222001982,0.000991080277502478,0.724479682854311,0.00594648166501487,0,0.000991080277502478,0.0386521308225966,0.0307234886025768,0,0.0327056491575818,0.0416253716551041,0.0693756194251734,0.00594648166501487,0.0406342913776016
D405,0.00659521846661171,0.00577081615828524,0.441055234954658,0.0156636438582028,0,0.00659521846661171,0.0387469084913438,0.00577081615828524,0.0090684253915911,0.021434460016488,0.158285243198681,0.21434460016488,0.0428689200329761,0.033800494641385
D406,0.036178107606679,0.0435992578849722,0.595547309833024,0.00278293135435993,0,0.000927643784786642,0.00463821892393321,0.0278293135435993,0,0.0630797773654917,0.0278293135435993,0.123376623376623,0.0315398886827458,0.0426716141001855
D407,0.0398230088495575,0.015929203539823,0.249557522123894,0,0,0.00265486725663717,0.000884955752212389,0.00176991150442478,0.0132743362831858,0.102654867256637,0.26283185840708,0.209734513274336,0.052212389380531,0.0486725663716814
D408,0.143396226415094,0.141509433962264,0.292452830188679,0.0377358490566038,0,0,0.00943396226415094,0.0452830188679245,0.00377358490566038,0.00566037735849057,0.0471698113207547,0.207547169811321,0.0283018867924528,0.0377358490566038
D409,0.00310077519379845,0.440697674418605,0.075,0.00406976744186047,0.000387596899224806,0,0.00193798449612403,0.00581395348837209,0.00135658914728682,0.00930232558139535,0.0883720930232558,0.343023255813953,0.00872093023255814,0.0182170542635659
D410,0.0981087470449173,0.0267927501970055,0.214342001576044,0.115839243498818,0.000788022064617809,0.00945626477541371,0.0189125295508274,0.0216706067769898,0.00275807722616233,0.00788022064617809,0.185973207249803,0.178881008668243,0.0366430260047281,0.0819542947202522
D411,0.0781954887218045,0.00601503759398496,0.451127819548872,0.0315789473684211,0,0.00225563909774436,0.00300751879699248,0.242857142857143,0.00150375939849624,0.00451127819548872,0.00225563909774436,0.138345864661654,0.0330827067669173,0.00526315789473684
D412,0.0262045646661031,0.0228233305156382,0.306001690617075,0,0,0,0.095519864750634,0.0870667793744717,0.0143702451394759,0.0211327134404057,0.129332206255283,0.242603550295858,0.0448013524936602,0.0101437024513948
D413,0.0168734491315136,0.0362282878411911,0.240694789081886,0.00744416873449132,0.00148883374689826,0.00198511166253102,0.026302729528536,0.0233250620347395,0.000496277915632754,0.0153846153846154,0.324069478908189,0.235235732009926,0.0426799007444169,0.0277915632754342
D414,0.0336683417085427,0.206030150753769,0.107286432160804,0.014572864321608,0,0.00376884422110553,0.0110552763819095,0.0190954773869347,0.0042713567839196,0.00402010050251256,0.159045226130653,0.386934673366834,0.0266331658291457,0.0236180904522613
D415,0.0728100113765643,0.00910125142207053,0.32650739476678,0.037542662116041,0,0.0170648464163823,0.0261660978384528,0.147895335608646,0.0170648464163823,0.0318543799772469,0.160409556313993,0.0875995449374289,0.0341296928327645,0.0318543799772469
D416,0.0213351686166552,0.10461114934618,0.342050929112182,0.00894700619408121,0.00137646249139711,0.000688231245698555,0.00412938747419133,0.0151410874053682,0.0075705437026841,0.018582243633861,0.101858224363386,0.321403991741225,0.0130763936682725,0.0392291810048176
