"","Alt MAC","B cell","Cancer","Cl MAC","Cl Mo","DCs cell","Endothelial cell","Int Mo","Mast cell","Neutrophils","NK cell","Non-Cl Mo","Tc","Th","T other","Treg"
"D262",60.8177899014552,3.98805179681674,2335.0043270362,135.593761091769,18.9432460348795,0,79.7610359363347,1.99402589840837,2.99103884761255,354.93660991669,0,15.9522071872669,64.805841698272,113.659476209277,53.838699257026,9.97012949204184
"D263",312.002808025272,261.002349021141,1744.01569614127,254.002286020574,196.001764015876,25.000225002025,438.003942035478,138.001242011178,10.00009000081,55.000495004455,9.00008100072901,17.000153001377,736.006624059617,628.005652050868,62.0005580050221,61.000549004941
"D264",10.2367242482406,23.8856899125613,2878.22563446364,458.946470462785,8.53060354020047,0,81.8937939859245,1.70612070804009,0,30.7101727447217,8.53060354020047,3.41224141608019,112.603966730646,129.665173811047,25.5918106206014,5.11836212412028
"D265",137.587786990177,486.542319211642,1127.62164554993,276.172586929559,140.57882583779,0,326.023234389768,4.98506474602092,8.97311654283766,124.626618650523,11.9641553904502,13.9581812888586,384.846998392815,987.042819712142,21.9342848824921,91.725191326785
"D266",61.000549004941,11.000099000891,1820.01638014742,391.003519031671,25.000225002025,2.000018000162,350.00315002835,2.000018000162,93.0008370075331,54.000486004374,2.000018000162,35.000315002835,87.0007830070471,175.001575014175,18.000162001458,20.00018000162
"D267",253.907919413146,50.2787959233952,1088.53593174151,246.366100024637,77.9321336812626,0,447.481283718217,37.7090969425464,27.6533377578674,42.7369765348859,17.5975785731883,72.9042540889231,555.580694953517,455.023103106727,135.752748993167,82.9600132736021
"D268",32.9014273237381,330.011286186585,2269.20147238872,243.271159605821,21.9342848824921,0.997012949204184,240.280120758208,0.997012949204184,29.9103884761255,13.9581812888586,3.98805179681674,6.97909064442929,349.951545170669,618.148028506594,13.9581812888586,60.8177899014552
"D269",69.0006210055891,81.0007290065611,1153.01037709339,301.002709024381,43.000387003483,15.000135001215,223.002007018063,12.000108000972,34.000306002754,50.00045000405,18.000162001458,61.000549004941,238.002142019278,464.004176037584,46.000414003726,118.001062009558
"D270",36.000324002916,43.000387003483,475.004275038475,337.003033027297,6.000054000486,0,119.001071009639,0,15.000135001215,19.000171001539,19.000171001539,54.000486004374,134.001206010854,313.002817025353,31.000279002511,28.000252002268
"D271",47.5236232010328,870.276349868914,1959.35938155925,129.699888319485,47.5236232010328,1.9801509667097,327.714984990456,0.990075483354851,47.5236232010328,25.7419625672261,1.9801509667097,10.8908303169034,630.67808289704,1063.34106912311,45.5434722343231,206.925776021164
"D272",164.67197342893,97.8051720971824,1969.07759742593,270.461241207515,86.8270405352538,19.9602392035066,172.656069110332,41.9165023273639,0,16.9662033229806,28.9423468450846,56.8866817299939,235.530822601378,509.984111649594,35.9284305663119,111.777339539637
"D273",45.000405003645,158.001422012798,1633.01469713227,211.001899017091,6.000054000486,2.000018000162,112.001008009072,0,40.00036000324,12.000108000972,45.000405003645,37.000333002997,163.001467013203,356.003204028836,20.00018000162,29.000261002349
"D274",210.580523596995,35.9284305663119,3339.34801874666,276.449312968567,256.48907376506,0,156.687877747527,76.8469209335005,0,18.9622272433313,0,30.9383707654353,165.669985389105,672.660061158173,162.675949508579,23.9522870442079
"D275",72.0006480058321,67.0006030054271,894.008046072415,587.005283047547,7.00006300056701,1.000009000081,113.001017009153,0,26.000234002106,72.0006480058321,10.00009000081,23.000207001863,61.000549004941,324.002916026244,75.0006750060751,57.000513004617
"D276",55.8886697698185,2.99403588052599,2821.37981141566,478.047728923983,16.9662033229806,0.998011960175331,151.69781794665,0.998011960175331,29.9403588052599,15.9681913628053,1.99602392035066,4.99005980087665,109.781315619286,125.749506982092,1.99602392035066,46.9065621282405
"D277",64.000576005184,38.000342003078,1248.01123210109,319.002871025839,102.000918008262,53.000477004293,317.002853025677,1.000009000081,98.0008820079381,95.0008550076951,19.000171001539,4.000036000324,159.001431012879,211.001899017091,34.000306002754,32.000288002592
"D278",126.747518942267,82.8349926945525,464.075561481529,649.70578607414,360.282317623294,52.8946338892925,792.421496379213,46.9065621282405,34.9304186061366,49.9005980087665,39.9204784070132,11.976143522104,1022.96225917971,748.508970131498,88.8230644556044,116.767399340514
"D279",127.719737352776,522.759855211361,2188.06681821422,167.32275668697,53.464076101162,14.8511322503228,223.757059238196,6.93052838348396,0.990075483354851,72.2755102849041,3.9603019334194,11.8809058002582,166.332681203615,891.067935019366,46.533547717678,68.3152083514847
"D280",51.4839251344522,97.0273973687754,2811.81437272778,395.040117858586,44.5533967509683,0,377.218759158198,20.7915851504519,5.94045290012911,21.7816606338067,2.97022645006455,12.8709812836131,490.087364260651,205.935700537809,39.603019334194,43.5633212676134
